ticker,date,open,high,low,close,volume,daily_return,volatility_14d
aapl,2024-07-29,215.95008057489312,218.27918447457571,214.745706315722,217.22412109375,36311800,,
aapl,2024-07-30,218.16970866418467,219.30440154226625,215.11399172426283,217.78152465820312,41643800,0.0025627431504204276,
aapl,2024-07-31,220.40921389598267,222.77814001369308,219.6029868223781,221.04623413085935,50036300,0.014879504046120793,
aapl,2024-08-01,223.3255700813178,223.43505864730557,216.0097928775357,217.3435516357422,62501000,-0.016892594967469823,
aapl,2024-08-02,218.1298614428512,224.54984915998065,216.6965773298152,218.8365631103516,105568600,0.006845875156097345,
aapl,2024-08-05,198.16323265092015,212.5061577637865,195.08762024216463,208.2958526611328,119548600,-0.049365726381781036,
aapl,2024-08-06,204.34434168651265,209.01251239840332,200.13403637997632,206.26535034179688,69660500,-0.009795989311541202,
aapl,2024-08-07,205.9369016050796,212.6455332580988,205.4292810556757,208.84332275390625,63516400,0.012420870595193662,
aapl,2024-08-08,212.1179963940502,213.2029189157903,207.85792055043288,212.3170623779297,47161100,0.01649641572442939,
aapl,2024-08-09,211.1127008665185,215.77090862412464,210.9833011439981,215.23342895507807,42201600,0.013642420569795602,
aapl,2024-08-12,215.31315848368172,218.7410960979999,214.8448035806853,216.76803588867188,38028100,0.007104667523524206,
aapl,2024-08-13,218.2428558389481,221.11277276612057,218.2428558389481,220.4949493408203,44155300,0.017046966382873504,
aapl,2024-08-14,219.7973936824548,222.24876826808693,218.93043078284688,220.943359375,41960600,0.002031587107665246,
aapl,2024-08-15,223.813271274212,224.56064415441705,221.97970491871703,223.93284606933597,46414000,0.013439836325990518,
aapl,2024-08-16,223.1356500786779,226.0354605653956,222.86659157853387,225.25819396972656,44340200,0.005901060476489845,0.28438441672539844
aapl,2024-08-19,224.92933693390268,225.19839542072492,222.2587166767679,225.09873962402344,40687800,-0.00070812433637377,0.2847297829220365
aapl,2024-08-20,224.9791850293864,226.3742750764108,224.6602986155859,225.71658325195312,30299000,0.0027410071637135264,0.2789834614992727
aapl,2024-08-21,225.7265541171402,227.18143154067607,224.26170199000447,225.60696411132807,34765500,-0.0004857674429842999,0.26642463825812523
