ticker,date,open,high,low,close,volume,daily_return,volatility_14d
googl,2024-07-29,168.01611559502874,169.608393293323,167.18016866453198,168.71273803710938,20293800,,
googl,2024-07-30,169.41932361948145,170.40454137374448,167.62799790459795,169.4690704345703,18959700,0.004472941119373098,
googl,2024-07-31,172.40484468943953,173.40997018336077,169.1904050404806,170.71302795410156,25729100,0.0073135127926886355,
googl,2024-08-01,169.42927737353662,173.21096178514637,168.06588657934952,169.9368133544922,24531400,-0.0045572658424809604,
googl,2024-08-02,165.6376419849292,167.69765520059823,163.8761704054218,165.85658264160156,29130100,-0.024303226870139385,
googl,2024-08-05,154.75037751729295,163.6373211687644,154.18311804069828,158.4822998046875,53630700,-0.04548054101278003,
googl,2024-08-06,158.5619114256832,159.79593916003876,155.65598984339135,157.52691650390625,49004600,-0.0060465718231650116,
googl,2024-08-07,160.47264384005365,162.19429958101605,157.70604691611013,158.1737823486328,25138600,0.0040979747737886025,
googl,2024-08-08,159.73620945801972,162.9008872407048,159.43766784333874,161.24888610839844,25578800,0.01925473092162725,
googl,2024-08-09,159.23862184827473,163.000398092681,158.29320462440444,162.8809814453125,28602300,0.010070711119766167,
googl,2024-08-12,163.55771134919158,164.10504777357423,161.05980178129553,161.50762939453125,15895300,-0.008467376536986272,
googl,2024-08-13,162.6222374229294,163.9358660763168,162.1843561433904,163.36862182617188,18551700,0.011456748717752617,
googl,2024-08-14,161.61710599661225,162.43316027996852,156.94972801568116,159.59689331054688,40591100,-0.023357911744172052,
googl,2024-08-15,159.72628391166478,160.86078775073088,158.84057490735202,160.52243041992188,31524300,0.0057824668471368615,
googl,2024-08-16,160.69158549485795,164.2642751529689,160.35322821372176,162.17440795898438,24208600,0.010238662261241076,0.2803351539555261
googl,2024-08-19,164.48323275862353,165.88643920984657,163.4681456252674,165.8665313720703,22416200,0.02251108861180402,0.2992439409544094
googl,2024-08-20,166.09542022279516,167.82703768322662,166.01581924125838,166.3740692138672,18341500,0.003055245118770453,0.2973425027015142
googl,2024-08-21,164.35385368177072,166.04567062308269,163.87617187439943,165.0504913330078,22902000,-0.007987247023948839,0.2983048869741652
googl,2024-08-22,166.45367234576213,166.78208331350032,162.52271742896883,163.01036071777344,22493300,-0.012437673696026096,0.2851293963567274
googl,2024-08-23,163.92593892372628,165.37889222824714,163.04022993569524,164.82159423828125,13955700,0.011049880418110091,0.2045822810797058
googl,2024-08-26,165.57791890865434,166.74227674166048,163.66717668126768,165.35897827148438,14190400,0.0032550946508590867,0.2005505341356227
googl,2024-08-27,165.0405199503333,165.63763356275666,163.66718293812755,163.8861083984375,11821900,-0.008947010952103818,0.20727742520430617
googl,2024-08-28,164.24437113378522,164.80168425036075,160.75129755216656,162.06494140625,16407400,-0.011174597806927275,0.1997629444681445
googl,2024-08-29,163.5179092393471,165.16991053075353,159.47748368909194,161.00010681152344,19699800,-0.006592099372550847,0.19654549550423087
googl,2024-08-30,161.83604601344155,162.8710409450861,160.91053659277384,162.59239196777344,22123800,0.009841377743083992,0.1980972458831395
googl,2024-09-03,160.94039211947089,161.06977028333037,155.7256472987168,156.60140991210938,38945300,-0.03754261936658997,0.2482009331594737
googl,2024-09-04,155.9047798396124,158.23349556383252,155.2081574244905,155.69578552246094,19353800,-0.005799776248121431,0.23088913325358246
googl,2024-09-05,155.54653884857106,158.6813477956318,155.22807416068534,156.4820098876953,18688700,0.005037040040123061,0.23043783975924428
googl,2024-09-06,156.5416920369977,157.06913580100942,149.82423240095395,150.19244384765625,37912100,-0.04102361978636369,0.2764691956200151
googl,2024-09-09,151.97618615473306,152.86307041013015,146.70470865576445,148.1894989013672,39260500,-0.013425578056125126,0.24633212388336675
