ticker,date,open,high,low,close,volume,daily_return,volatility_14d,simple_return,cumulative_return
aapl,2024-08-19,224.92933693390268,225.1983954207249,222.2587166767679,225.09873962402344,40687800,-0.00070812433637377,0.2847297829220361,-0.0007078736755057324,0.03625112391121088
aapl,2024-08-20,224.9791850293864,226.3742750764108,224.6602986155859,225.71658325195312,30299000,0.0027410071637135264,0.27898346149927256,0.0027447671584552857,0.039095391964034665
aapl,2024-08-21,225.7265541171402,227.18143154067607,224.26170199000447,225.60696411132807,34765500,-0.0004857674429842999,0.2664246382581252,-0.00048564947708207296,0.038590755830288925
aapl,2024-08-22,226.9920749311584,227.54015139464096,223.11570169720304,223.74349975585932,43695300,-0.008294083072754496,0.26954444210312817,-0.008259782063062548,0.030012222534419264
aapl,2024-08-23,224.86956599566977,227.42059644239848,223.5442228703079,226.04542541503903,38677300,0.010235671124185174,0.13735602187585425,0.010288234794268769,0.04060923012082007
aapl,2024-08-26,225.96568932825608,226.4838721062008,223.10574735994533,226.3842163085937,30602200,0.001497651460627063,0.11964882609545158,0.0014987735006475322,0.04216886765945449
aapl,2024-08-27,225.208374045966,228.0483972344343,224.1022615121284,227.23126220703125,35934600,0.0037346471761936393,0.1171744207458883,0.0037416296606249677,0.04606827760606902
aapl,2024-08-28,227.1216236092518,229.05483047059747,224.8894645684117,225.69664001464844,38052200,-0.006776478364095547,0.11846207305686537,-0.006753569810234228,0.03900358246698499
aapl,2024-08-29,229.29401907737392,232.1041333637585,228.07829123837303,228.985092163086,51906300,0.014465104951230606,0.11975535376958259,0.01457023085600273,0.05414210452374291
aapl,2024-08-30,229.3836948285937,229.5929507273616,226.68318070354871,228.19786071777344,52990800,-0.00344383892006734,0.12348229702660193,-0.0034379157082936596,0.05051805282382693
aapl,2024-09-03,227.7494376466749,228.1978583447122,220.39528345963856,221.9896850585937,50190600,-0.02758214569779803,0.16719703786987958,-0.027205231633866123,0.021938465861196743
aapl,2024-09-04,220.8835610121704,221.0031358039712,216.71819503548093,220.076400756836,43840200,-0.008656154859393271,0.17137418402376126,-0.008618798216920243,0.013130584433830084
aapl,2024-09-05,220.85367082984084,224.6901757794695,220.744055533832,221.60104370117188,36615400,0.006903902471484256,0.1632829454206993,0.006927789345394064,0.020149339702163704
aapl,2024-09-06,223.1655345406608,224.4510243839852,219.00018373655976,220.0465087890625,48423000,-0.007039737108450975,0.16229593595436398,-0.007015016202747026,0.012992975554931396
aapl,2024-09-09,220.0465188525148,220.49493955114087,215.95091475509392,220.13619995117188,67180000,0.0004075178855041468,0.1624932794007284,0.000407600932198271,0.013405872436077937
aapl,2024-09-10,218.15315521125123,220.70418549359823,215.97082401031443,219.3389892578125,51591000,-0.0036280162674698323,0.1614441939822116,-0.003621442968199662,0.009735880865411994
aapl,2024-09-11,220.6842723421212,222.3085524071335,217.126770108234,221.88006591796875,44587100,0.011518563060911074,0.17142000557012346,0.011585157152198988,0.021433829727451892
aapl,2024-09-12,221.7206265576352,222.76695165661573,219.0500213655269,221.9896850585937,37455600,0.0004939248174147244,0.168387905558626,0.0004940468183629587,0.021938465861196965
aapl,2024-09-13,222.7968302980212,223.2552104631355,221.1326819144566,221.7206115722656,36766600,-0.0012128342360066577,0.1610003977828037,-0.0012120990498143414,0.020699775217757788
aapl,2024-09-16,215.78148650258865,216.45911247240767,213.17066883128115,215.5622711181641,59357400,-0.028168253949020252,0.19609393450568668,-0.027775227618359266,-0.0076503933689235915
aapl,2024-09-17,214.9942587915762,216.1402244248995,213.7486373617293,216.03060913085932,45519300,0.0021702776758122985,0.19508504515409084,0.0021726344330381675,-0.005494380443945013
aapl,2024-09-18,216.7879611815548,221.9298901997397,216.777986478492,219.91696166992188,59894900,0.017829921562864313,0.21432813816760918,0.017989823547219785,0.012396600168586902
aapl,2024-09-19,224.2019147293616,229.01499812075548,223.84317512238368,228.0683135986328,66781300,0.03639517697722444,0.261662169306754,0.037065589970024515,0.04992167743748266
aapl,2024-09-20,229.1644542640561,232.27352055331795,226.8226798440416,227.4006500244141,318679900,-0.0029317653046456132,0.26155139089705204,-0.002927471877543275,0.04684806125316143
aapl,2024-09-23,226.54365969576136,228.6462693022069,225.0190202641816,225.6767120361328,54146000,-0.007609942372958266,0.23329303224221729,-0.007581060072151091,0.03891184321438623
aapl,2024-09-24,227.8490778167103,228.5466380182851,224.93930782860403,226.5735626220703,43556100,0.003966174535889598,0.22908887557716948,0.003974050214777591,0.04304053104804728
aapl,2024-09-25,224.1421137055169,226.49384776666977,223.23531278607825,225.5770721435547,42308700,-0.004407788092122036,0.22949641441034674,-0.004398088051331017,0.038453146951390904
aapl,2024-09-26,226.5038071284677,227.69960067739044,224.62042810744603,226.72303771972656,36636700,0.0050672905148682725,0.22673004385428402,0.005080150944784867,0.04372864568699075
aapl,2024-09-27,227.6597471643239,228.71603171782343,226.50380681299467,226.99208068847656,34026000,0.0011859556332518182,0.22663910783408928,0.001186659156722225,0.04496719584152853
aapl,2024-09-30,229.234199611622,232.183837890625,228.84556632808733,232.183837890625,54541900,0.022614332542489967,0.2405022352571304,0.02287197503279237,0.06886765945490292
aapl,2024-10-01,228.71602079696683,228.8455550815525,222.95626872131425,225.4176177978516,63285000,-0.029574701660807636,0.27633780467155933,-0.029141649798901104,0.03771909244169702
aapl,2024-10-02,225.09874435066007,226.573555899704,222.2388023482828,225.98562622070312,32880600,0.002516635536700351,0.2763808222441539,0.0025198049220842567,0.04033394211857244
aapl,2024-10-03,224.3513743130228,226.01552277761732,222.53775735368689,224.8795166015625,34044200,-0.004906619444299334,0.2774673408355476,-0.004894601650727859,0.035241921888170546
aapl,2024-10-04,227.1017072618697,227.20136306464835,223.3449237414969,226.0055694580078,37245100,0.004994865576119169,0.24345234108316513,0.005007360712360631,0.04042575161562212
aapl,2024-10-07,223.71363756752507,224.89947175407843,220.5547430398763,220.9134826660156,39505400,-0.02278849886838846,0.26767860305235847,-0.022530802246173542,0.016984124754144014
aapl,2024-10-08,223.5143196873273,225.1884276449642,222.4679946111341,224.9791717529297,31855700,0.018236684212823238,0.2681619132635812,0.018403988013084405,0.03570068839561635
aapl,2024-10-09,224.4410613901992,228.9452330176168,224.0424685900414,228.7359619140625,33591100,0.0165605056582268,0.22859418279507843,0.016698390930421247,0.05299522337735274
aapl,2024-10-10,226.98212047615,228.6960967971132,226.3742566041183,228.2377014160156,28183500,-0.002180697644017493,0.22841630071566008,-0.002178321650331938,0.05070146108457374
aapl,2024-10-11,228.4968150773993,228.60643037956845,226.54367384020583,226.75294494628903,31759200,-0.006526559400644455,0.22773773962699698,-0.006505307670533589,0.043866324810339474
aapl,2024-10-14,227.89890830734765,230.91829362955485,227.79926770980504,230.48980712890625,39882100,0.01634556421391092,0.23740975617448354,0.016479883793802053,0.061069120539477106
aapl,2024-10-15,232.7917037363273,236.65811760908664,231.5560417756155,233.03086853027344,64751400,0.01096428699310378,0.23929150268978697,0.011024615070921673,0.0727669991570663
aapl,2024-10-16,230.78874694170784,231.3069145139278,229.0349022193022,230.96810913085932,34082200,-0.00889128247249386,0.24347888051895772,-0.008851871910463882,0.06327100309075528
aapl,2024-10-17,232.6123377292532,233.0308799404877,229.71254238803704,231.3368225097656,32993800,0.0015951093395283208,0.24348053812413625,0.0015963822031264119,0.06496838999718979
aapl,2024-10-18,235.3527087996536,235.3527087996536,233.1903116322836,234.1768493652344,46431500,0.012201841807904948,0.2294601812287828,0.012276587983951037,0.07804256813711707
aapl,2024-10-21,233.62876897482323,236.02037141360947,233.62876897482323,235.6516571044922,36254500,0.006278088975024549,0.18393636738632232,0.00629783748161028,0.08483190502950233
aapl,2024-10-22,233.07072804715943,235.3925683333293,231.7852533575211,235.0338287353516,38846600,-0.0026252295537384294,0.18557751648371684,-0.002621786652094893,0.08198770722112925
aapl,2024-10-23,233.26006870913344,234.31635331873264,226.96219904424217,229.95169067382807,52287000,-0.02186020953636408,0.2113782510529153,-0.02162300673426043,0.05859187974149971
aapl,2024-10-24,229.17441473320773,230.0114839114603,227.60992208421712,229.76235961914065,31109500,-0.0008236905757887018,0.21100428780673283,-0.0008233514358282346,0.057720286597358506
aapl,2024-10-25,228.935262581316,232.4030684340921,228.76585988907573,230.5994110107422,38802300,0.0036364979346345957,0.18038619972550102,0.0036431180154532505,0.0615736864287717
aapl,2024-10-28,232.5027368410313,233.9077863541258,231.7354297301684,232.5824432373047,36087100,0.00856270307080477,0.16891882391471144,0.008599467873185995,0.07070265524023545
aapl,2024-10-29,232.2835059613629,233.5091932733717,231.5062393532264,232.8515014648437,35417200,0.0011561608712583789,0.15598881213586147,0.0011568294828878667,0.0719412756392237
aapl,2024-10-30,231.79520878623467,232.6521969660621,228.74592985962587,229.29400634765625,47070900,-0.015395867002918489,0.17101433756183573,-0.015277956529408776,0.05556420342792867
aapl,2024-10-31,228.5366609095724,229.02495000446748,224.5805658660821,225.11868286132807,64370100,-0.018377308091255165,0.18687950958529054,-0.018209475044007717,0.03634293340825989
aapl,2024-11-01,220.1959891516409,224.56065178607977,219.49844414747824,222.1291961669922,65276700,-0.013368565207085103,0.1771764488196725,-0.013279602813674019,0.022580710873840282
aapl,2024-11-04,220.21591416091667,222.0095968952219,218.94039900502227,221.2323303222656,44944500,-0.004045759564055166,0.16592385937728524,-0.0040375865046229364,0.01845195279572831
aapl,2024-11-05,221.02308305755813,223.1655459656629,220.36539125313263,222.66729736328125,28111300,0.00646529958573896,0.16938586582983736,0.006486244749695391,0.025057881427366535
aapl,2024-11-06,221.83023455712816,225.278121439128,220.41521040716108,221.9398498535156,54561100,-0.0032723187805198855,0.16829638284887538,-0.003266970580681261,0.021709047485247934
aapl,2024-11-07,223.8431738287627,227.081789771112,223.7833864288354,226.6831817626953,42137700,0.021146969011772373,0.18714355949286351,0.021372150662940514,0.04354516718179213
aapl,2024-11-08,226.6233197345054,228.10973956989392,225.8651541338214,226.4138336181641,38328800,-0.0011889205495317808,0.18312937369942198,-0.0011882140635082195,0.04230521213824079
aapl,2024-11-11,224.4585504714927,225.15686291743447,220.96697301971395,223.69039916992188,42005600,-0.012101497769472336,0.18726402608117454,-0.012028569123718635,0.02976777184602364
aapl,2024-11-12,224.0096364149637,225.04712701721013,222.82249764582767,223.69039916992188,40398300,0.0,0.16774191961464188,0.0,0.02976777184602364
aapl,2024-11-13,223.4709328440985,226.10457929193407,222.2239408664857,224.5782623291016,48566200,0.003961304442895772,0.1695950581992424,0.0039691607796956685,0.03385508569822937
aapl,2024-11-14,224.478510489453,228.3192366196321,224.4585543557752,227.6708068847656,44923900,0.013676502486041821,0.18062917594231245,0.013770453665422622,0.04809173925259835
aapl,2024-11-15,225.8551667084814,226.3739196007606,223.730302863118,224.4585418701172,47923700,-0.014209734776587086,0.18329113769582467,-0.014109252998230404,0.03330394773812806
aapl,2024-11-18,224.7079445945764,229.18714506333228,224.62813528483125,227.4712829589844,44633700,0.01333298027281955,0.19495969884789585,0.01342226080489528,0.04717322281539715
aapl,2024-11-19,226.43377721041003,229.6061325797712,226.11455519341968,227.73065185546875,36211800,0.001139577425824806,0.18474719639519865,0.001140226990899329,0.04836723798819831
aapl,2024-11-20,227.51117324017343,229.37666823104936,225.34639715216647,228.44891357421875,35169600,0.0031490332611524975,0.16596173164013572,0.00315399667501004,0.051673784771002484
aapl,2024-11-21,228.3292117939797,229.6061302933644,225.16684213362325,227.97007751464844,42108300,-0.002098230987732818,0.15339510081137492,-0.002096031239889218,0.04946944366395001
aapl,2024-11-22,227.511176396392,230.16477882059493,227.511176396392,229.3168182373047,38168300,0.005890151800999212,0.1517710394477359,0.005907532854041886,0.05566921888170784
aapl,2024-11-25,230.9030055193102,232.6886912431441,229.1871434272115,232.30960083007807,90152800,0.012966435195332571,0.1574122020862327,0.01305086393478705,0.06944661421747589
aapl,2024-11-26,232.76849125195545,235.0031061533749,232.76849125195545,234.49432373046875,45986200,0.009360413385804367,0.15673380876171467,0.00940435906473236,0.07950407417813943
aapl,2024-11-27,233.90577001446653,235.12283541072824,233.24735459247512,234.3646545410156,33498400,-0.0005531266277003581,0.13622523094602582,-0.0005529736813680852,0.07890713683618933
aapl,2024-11-29,234.24494059041533,237.2377212602243,233.4069656561656,236.7588806152344,28481400,0.010163986755650245,0.13894716924871334,0.010215815515815407,0.08992905310480448
aapl,2024-12-02,236.69901868412032,240.21053691361496,236.58928278806928,239.013427734375,48137100,0.009477491461223174,0.12204148054273398,0.00952254510277295,0.1003079516718175
aapl,2024-12-03,239.232908507596,242.1758064568113,238.32509471728144,242.06607055664065,38861000,0.01269097438059932,0.12435704169799987,0.012771846549383792,0.11436091598763665
aapl,2024-12-04,242.28553892887177,243.5225604021956,240.66944226019712,242.4252014160156,44383900,0.0014825073058111879,0.12544526313725884,0.0014836067630177308,0.11601418937903851
aapl,2024-12-05,243.40284992887905,243.95151419061432,241.54732536132988,242.4551239013672,40033900,0.00012342214698031823,0.1213534060816013,0.00012342976380685933,0.1161519387468386
aapl,2024-12-06,242.325438826628,244.0413008508573,241.49743440151173,242.255599975586,36870600,-0.000823270157733004,0.09080356942559734,-0.0008229313638360436,0.1152334223096374
aapl,2024-12-09,241.2480458688008,246.6450305346601,241.1682365595268,246.1562042236328,44649200,0.015972943920924944,0.09579946974028516,0.01610119331994775,0.13319001123911178
aapl,2024-12-10,246.2958646584201,247.612695417372,244.7495916510093,247.1737518310547,36914800,0.004125227093723223,0.09389999250095699,0.004133747555261413,0.1378743326777181
aapl,2024-12-11,247.36328368802745,250.196445491468,245.6673626102133,245.89682006835932,45205800,-0.005179520702315219,0.1045874733536155,-0.005166130113881007,0.13199592582185948
aapl,2024-12-12,246.2958641332418,248.1414182384854,245.08876927344312,247.36329650878903,32777500,0.005946074745746781,0.09904249802572335,0.0059637877383775795,0.13874690924416933
aapl,2024-12-13,247.223631137632,248.69007959411312,245.647431564018,247.5328826904297,33155300,0.0006853404629344307,0.10141617938524446,0.0006855753623684624,0.1395276060691204
aapl,2024-12-16,247.3932192907539,250.7750606707362,247.054025929588,250.4358673095703,51694800,0.011659436483267057,0.09967760424904794,0.01172767265337904,0.15289161281258767
aapl,2024-12-17,249.4781833194368,253.21915892963327,249.1789022262073,252.8699951171875,51356400,0.009672634345663218,0.09992859087749567,0.009719565467067426,0.16409721831975266
aapl,2024-12-18,251.55318925842403,253.66808268004456,247.14382766353577,247.4530792236328,56774100,-0.021654518225942266,0.15120057409235976,-0.021421742389975296,0.13916022759202007
aapl,2024-12-19,246.9044059960769,251.3935770141874,246.4953889833524,249.1888885498047,60882300,0.006990212293290233,0.1492310715529927,0.007014700854068412,0.14715109581343055
aapl,2024-12-20,247.4431032675572,254.3863612366688,245.09876750312787,253.87759399414065,147495300,0.01864104001678226,0.16077913560340862,0.01881586884400277,0.16873574037651018
aapl,2024-12-23,254.15691915529425,255.03479114956252,252.8400883307868,254.6557159423828,40858800,0.003060261895574557,0.1561729579607793,0.003064949277328255,0.1723178561393648
aapl,2024-12-24,254.87518901917565,257.58862955018265,254.675658125688,257.57867431640625,23234700,0.011412705416820603,0.15918997300499488,0.011478078798297098,0.18577381286878314
aapl,2024-12-26,257.56867823862046,259.47408555117545,257.0100282923795,258.39666748046875,27237100,0.003170670313421276,0.15815032863543735,0.0031757022052907313,0.18953947738128663
aapl,2024-12-27,257.2095296020788,258.0774615569102,252.4510193654514,254.9749298095703,42355300,-0.01333064922490271,0.17444808817784221,-0.013242189631401002,0.1737873700477659
aapl,2024-12-30,251.6230204612337,252.8899685500744,250.14658624824915,251.5930938720703,35557500,-0.013352150242557398,0.1786258013671942,-0.013263405700418285,0.15821895195279545
aapl,2024-12-31,251.8325261089863,252.670501064015,248.82975968702823,249.8173828125,39480700,-0.007082893420455391,0.1818073529421467,-0.007057868847835769,0.1500443944928349
aapl,2025-01-02,248.3309608077005,248.5005651105234,241.23808511721737,243.26319885253903,55740700,-0.026586202153792978,0.2150153292883217,-0.02623590034517409,0.11987194436639492
aapl,2025-01-03,242.7743682861328,243.5923870862029,241.3079045417172,242.7743682861328,40244100,-0.0020114936139841956,0.21283726025015903,-0.0020094719164757135,0.11762159314414156
aapl,2025-01-06,243.7220736759316,246.73481040856493,242.61474424512696,244.4104156494141,45045600,0.006716357190635639,0.21547018973173024,0.006738962497692569,0.12515320314695133
aapl,2025-01-07,242.3952722906863,244.9590949760797,240.76920518354387,241.62713623046875,40856000,-0.01145306502472058,0.2116194593466055,-0.011387728348442039,0.11234026411913445
aapl,2025-01-08,241.33781457710973,243.12351544341067,239.4723196272597,242.11593627929688,37628900,0.0020209083828319316,0.20544717959029124,0.0020229517944618802,0.11459047485248641
aapl,2025-01-10,239.4324132245663,239.5820613845385,232.4392881886217,236.280029296875,61710900,-0.02439902053970727,0.21051821828022207,-0.02410377058241131,0.0877246417533013
aapl,2025-01-13,232.96802072299363,234.10527676213235,229.16719172961072,233.8359222412109,49630700,-0.010397984023472317,0.20693752489151918,-0.010344111869874495,0.07647309637538591
aapl,2025-01-14,234.1850763475817,235.55177458449063,231.9105643637605,232.71861267089844,39435300,-0.004789629604594716,0.17789217168291788,-0.004778177619604196,0.07132951671817911
aapl,2025-01-15,234.075338893568,238.38495013235743,233.8658375602648,237.2975616455078,39832000,0.0194848351770419,0.20593243676836695,0.01967590353885762,0.09240889294745691
aapl,2025-01-16,236.7788301031648,237.4372302632713,227.4812511099753,227.710693359375,71759100,-0.04123895352143704,0.24231779451629362,-0.040400197202423715,0.048275358246698374
aapl,2025-01-17,231.5614090278119,231.7309981039845,227.93016912923343,229.4265594482422,68488300,0.007507041425975438,0.2471223617640508,0.007535289904717857,0.05617441697105918
aapl,2025-01-21,223.4609453061096,223.87993275191027,218.85206818023312,222.10421752929688,98070400,-0.03243625583867951,0.26687565320619183,-0.03191584242275669,0.022465720708063852
aapl,2025-01-22,219.2610651192188,223.5806467309677,219.2610651192188,223.29135131835932,64126500,0.0053307068290255905,0.27381554492484117,0.00534494032696986,0.027930738971620794
aapl,2025-01-23,224.19918327232872,226.4836658384098,221.7650525382596,223.1217803955078,60234800,-0.0007597040452468636,0.27576786590346547,-0.0007594155431920324,0.027150112391120862
aapl,2025-01-24,224.2390682481495,225.0870288215665,220.877182986192,222.243881225586,54697900,-0.003942379858285579,0.26272466568505937,-0.003934618881068608,0.023108668165215063
aapl,2025-01-27,223.48089669223063,231.59132137138343,223.44098442848647,229.3068389892578,94863400,0.03128567195673415,0.3077610978215069,0.03178021246174434,0.05562327901095787
aapl,2025-01-28,230.2944737209622,239.61199368769647,230.25456145519,237.68663024902344,75707600,0.03589211153298729,0.3496383965739178,0.036544009313905335,0.09419998595110957
aapl,2025-01-29,233.5566008159093,239.2827933650634,233.4468649147594,238.78399658203125,45486100,0.004606236823364799,0.3478491763629102,0.004616861839717767,0.09925175611126691
aapl,2025-01-30,238.0956370515832,240.21053038482776,236.63915907674937,237.0182342529297,55658300,-0.007422287332984537,0.3486470824738667,-0.007394810181489464,0.09112299803315516
aapl,2025-01-31,246.59515764263173,246.59515764263173,232.87824601959832,235.4320831298828,100959800,-0.006714598441762216,0.3339130859199602,-0.006692105896604739,0.08382108738409633
aapl,2025-02-03,229.43654993330725,231.2721184431228,225.15686500690927,227.4613037109375,73063300,-0.034442347164729575,0.36243308158709353,-0.03385596097600685,0.047127282944646964
aapl,2025-02-04,226.70312948058964,232.5689843025687,226.10456727432145,232.23977661132807,45067300,0.020790227483605844,0.37462464135781953,0.021007849785575683,0.06912517561112619
aapl,2025-02-05,227.9800473088197,232.11008389811693,227.7206784719708,231.9105682373047,39620300,-0.0014185422153901188,0.36372909091722144,-0.0014175365599594647,0.06760965158752441
aapl,2025-02-06,230.7334042435517,233.23737378273856,229.875473186273,232.6587677001953,29925300,0.0032210481919599182,0.31563230911205403,0.0032262413419859026,0.07105401798257915
aapl,2025-02-07,232.04025529180169,233.43688010961284,226.71309440770744,227.08221435546875,39707200,-0.024260734117072132,0.3323169768071834,-0.023968808052454382,0.04538212981174472
aapl,2025-02-10,229.26935130196645,230.2880044885276,226.90244480659103,227.3518524169922,33115600,0.0011866984140591096,0.2990954932556623,0.001187402819233352,0.046623419499859375
aapl,2025-02-11,227.9011437031964,234.92193591818145,227.83124330015124,232.3153533935547,53718400,0.021596902445468382,0.31069360865740087,0.021831803540614203,0.06947309637538623
aapl,2025-02-12,230.89721134547665,236.64967765066984,230.377888084301,236.55978393554688,45243300,0.01810523163596987,0.31671930337703513,0.018270124983095215,0.08901250351222245
aapl,2025-02-13,236.5997394445533,242.02262084431047,235.2614980047627,241.21368408203125,53614100,0.0194822344017541,0.3206461502752821,0.019673251594414687,0.1104369204832818
aapl,2025-02-14,240.9340443537928,245.22841586050225,240.6743903515472,244.2796630859375,40896200,0.012630532555837926,0.3011351567387828,0.012710634620810346,0.1245512784490026
aapl,2025-02-18,243.83025306858283,244.85890295305825,241.52328070167576,244.1498413085937,48822500,-0.0005315886089310091,0.2650638179253183,-0.0005314473407397324,0.1239536386625455
aapl,2025-02-19,244.33958470767533,245.6878075369989,242.84154918255663,244.5493011474609,32204200,0.0016347887406711133,0.26477893152923027,0.001636125736253602,0.12579256813711726
aapl,2025-02-20,244.61922281669607,246.4568094488268,243.9700649298591,245.508056640625,32316900,0.003912834696433904,0.26155301593949976,0.003920499828318658,0.13020623770722128
aapl,2025-02-21,245.6278941258364,248.364311233094,244.8988544206072,245.2284240722656,53197400,-0.0011396446346051974,0.25879496655740086,-0.001138995486281491,0.12891893790390552
aapl,2025-02-24,244.609226181644,248.53408727873096,244.0998995764733,246.77639770507807,51326400,0.006292534837416398,0.19455230223926026,0.006312374426694856,0.13604509693734168
aapl,2025-02-25,247.67521063757025,249.6725913685184,244.58926106556868,246.71646118164065,48013300,-0.00024290735986469257,0.1833239774316951,-0.00024287786026055969,0.13576917673503797
aapl,2025-02-26,244.0100136784052,244.65915630674968,238.8168269352331,240.0452117919922,44433600,-0.02741245874559192,0.22705136100677464,-0.02704014704854607,0.10505781118291635
aapl,2025-02-27,239.0964645802496,242.14247324939225,236.749536120712,236.98922729492188,41153600,-0.012812602416636874,0.23602589213646794,-0.012730870465012423,0.09098946333239644
aapl,2025-02-28,236.6396744702452,241.77294223985544,229.8985146337964,241.5232696533203,56833400,0.018951137472707987,0.2155653064296023,0.019131850042938936,0.11186211014329817
aapl,2025-03-03,241.47333193183624,243.710403791712,235.80077808405883,237.71826171875,47184000,-0.015879624956666456,0.232033797763396,-0.01575420844555464,0.09434560269738634
aapl,2025-03-04,237.39870037793835,239.75561031847352,234.3726544629493,235.6210174560547,53798100,-0.008861542150116603,0.22089966301370306,-0.008822394407277834,0.08469085417251976
aapl,2025-03-05,235.11168617953675,236.2402111793479,228.9297903220316,235.4312744140625,47227600,-0.0008056135402760656,0.20663910753551387,-0.00080528912081268,0.08381736442820964
aapl,2025-03-06,234.13297099659667,237.54849020730907,232.8546485518437,235.0218048095703,45170400,-0.001740746212420206,0.1857315090493902,-0.001739231992483825,0.08193235459398651
aapl,2025-03-07,234.80209169163373,241.05388787370777,234.45254396930395,238.7569122314453,46273600,0.015767634433021885,0.19088063365481042,0.015892599518165573,0.09912707221129469
aapl,2025-03-10,235.23152514577004,235.8507235430885,223.92635798057333,227.1820831298828,72071200,-0.04969410642260904,0.27899910632637154,-0.048479556019480285,0.04584187974149989
aapl,2025-03-11,223.5168929163728,225.54423318142804,217.16522145004404,220.55078125,76137400,-0.029623855448544453,0.29531691128577375,-0.029189369991345693,0.015314414161280876
aapl,2025-03-12,219.85169651198805,221.4595886104368,214.6285501658544,216.69583129882807,62547500,-0.01763329766774667,0.29349099710789694,-0.01747874085652068,-0.002432003371734215
aapl,2025-03-13,215.6671885752157,216.55602242060417,208.1470510912824,209.4053955078125,61368300,-0.03422260654015092,0.3096169741889858,-0.0336436365541426,-0.03599381848833971
aapl,2025-03-14,210.97334672214788,213.66980775083545,209.3055355850012,213.21041870117188,60107600,0.01800749468460925,0.3260583172781561,0.018170607228777946,-0.0184772407979773
aapl,2025-03-17,213.0306430192638,214.9381453068513,209.69502079955336,213.71974182128903,48073400,0.00238597976362677,0.32783841421623355,0.0023888284785511527,-0.01613255127844937
aapl,2025-03-18,213.87952928252253,214.8682229774316,211.2130278733229,212.4114532470703,42432400,-0.006140328142879073,0.3185490702637183,-0.006121514854311894,-0.022155310480472257
aapl,2025-03-19,213.9394462086688,218.47349365471305,213.470060528986,214.95811462402344,54385400,0.011917982523606032,0.329505118506781,0.011989284654961185,-0.010431652149480497
aapl,2025-03-20,213.7097540473605,217.20517028159983,211.94206785632252,213.81961059570312,48862900,-0.005310475040786,0.30787648964786063,-0.005296399395350315,-0.015672801348693755
aapl,2025-03-21,211.2829271905112,218.5533916912833,211.0032951126973,217.9841461181641,94127800,0.019289617510332684,0.3275142911483891,0.019476864216797285,0.0034988058443381487
aapl,2025-03-24,220.71056863168133,221.1899357355996,218.29373979930327,220.44091796875,44299500,0.011207377347128933,0.33531615255401503,0.011270415277146562,0.014808654116324593
aapl,2025-03-25,220.48087718007704,223.8065179397524,219.79177838679217,223.4569702148437,34493600,0.013589155251906525,0.34405193710118936,0.01368190748743503,0.028693172239392606
aapl,2025-03-26,223.21727075576555,224.7253029108424,220.1812588497044,221.2398681640625,34466100,-0.009971379284262004,0.3449011532633608,-0.009921829910472524,0.018486653554368848
aapl,2025-03-27,221.1000540446544,224.69534536875565,220.271139232742,223.5568389892578,37094800,0.010418205641834703,0.33956824008385794,0.010472664101739193,0.02915292216914822
